Wrist_x,Wrist_y,Wrist_z,Palm_x,Palm_y,Palm_z,thumb_base_x,thumb_base_y,thumb_base_z,thumb_first_joint_x,thumb_first_joint_y,thumb_first_joint_z,thumb_second_joint_x,thumb_second_joint_y,thumb_second_joint_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_base_x,index_base_y,index_base_z,index_first_joint_x,index_first_joint_y,index_first_joint_z,index_second_joint_x,index_second_joint_y,index_second_joint_z,index_tip_x,index_tip_y,index_tip_z,middle_base_x,middle_base_y,middle_base_z,middle_first_joint_x,middle_first_joint_y,middle_first_joint_z,middle_second_joint_x,middle_second_joint_y,middle_second_joint_z,middle_tip_x,middle_tip_y,middle_tip_z,ring_base_x,ring_base_y,ring_base_z,ring_first_joint_x,ring_first_joint_y,ring_first_joint_z,ring_second_joint_x,ring_second_joint_y,ring_second_joint_z,ring_tip_x,ring_tip_y,ring_tip_z,pinky_base_x,pinky_base_y,pinky_base_z,pinky_first_joint_x,pinky_first_joint_y,pinky_first_joint_z,pinky_second_joint_x,pinky_second_joint_y,pinky_second_joint_z,pinky_tip_x,pinky_tip_y,pinky_tip_z,
0.55795473,-0.3657283,0.710004,0.55299097,-0.32078653,0.704432,0.53681453,-0.3506357,0.708015,0.50821784,-0.32238669,0.702504,0.48211718,-0.29686862,0.69483,0.47118612,-0.27766995,0.692429,0.52380357,-0.26851334,0.697773,0.50705819,-0.2256843,0.685912,0.49867638,-0.20422368,0.679982,0.49074665,-0.19345228,0.674591,0.54735963,-0.26994922,0.698108,0.53399239,-0.22219831,0.686583,0.52619206,-0.19431696,0.67986,0.52061928,-0.17438926,0.675058,0.56709763,-0.27397974,0.698738,0.56443443,-0.23113017,0.697814,0.56307544,-0.20929211,0.697341,0.56221783,-0.18894816,0.696911,0.59151254,-0.28453135,0.700202,0.59743047,-0.24801956,0.700402,0.60014274,-0.23128227,0.700493,0.60268484,-0.2162717,0.700574
0.55866208,-0.36149818,0.713638,0.55049838,-0.30863185,0.704027,0.53526068,-0.34433077,0.708304,0.50159447,-0.30996848,0.699987,0.47141825,-0.28387719,0.684818,0.46412678,-0.27060001,0.685296,0.51834134,-0.25265832,0.690247,0.49943877,-0.21136917,0.674057,0.48994196,-0.19048593,0.665962,0.48144947,-0.17229427,0.658603,0.54365149,-0.25604067,0.693119,0.530389,-0.20759456,0.678988,0.52276179,-0.17978849,0.670745,0.51736588,-0.16012196,0.664858,0.56501746,-0.2617822,0.696092,0.56343248,-0.21862101,0.694061,0.56262144,-0.19668739,0.693022,0.56252981,-0.17714239,0.692077,0.59168537,-0.27464595,0.700885,0.59144181,-0.23477208,0.691615,0.5919376,-0.21748413,0.687355,0.59242307,-0.20204935,0.683597
0.56286359,-0.35048948,0.71612,0.55596855,-0.29721851,0.703955,0.53991316,-0.33416168,0.711657,0.5090202,-0.30393347,0.702322,0.47697693,-0.28122878,0.691143,0.46041137,-0.26385815,0.683916,0.51922886,-0.24291791,0.689262,0.49674253,-0.20075563,0.671614,0.48547481,-0.17957587,0.662791,0.47535622,-0.16140237,0.654769,0.5431673,-0.24390019,0.690132,0.52348107,-0.19621166,0.670509,0.51198071,-0.16822752,0.659063,0.50744185,-0.15320156,0.653851,0.56366624,-0.24768734,0.691619,0.55372731,-0.20149403,0.682685,0.54863926,-0.17782643,0.678113,0.54401364,-0.15629058,0.673958,0.58986469,-0.25822869,0.694951,0.58326255,-0.21567122,0.679257,0.58036967,-0.20141287,0.672046,0.57787597,-0.18861734,0.665683
0.56478158,-0.34835312,0.717086,0.55481353,-0.29613577,0.702821,0.54127744,-0.33204169,0.712116,0.50727269,-0.30251414,0.700502,0.4752254,-0.28007766,0.689037,0.45966548,-0.26275805,0.6834,0.51654585,-0.24108791,0.685908,0.49282,-0.19888944,0.666541,0.48093814,-0.1777183,0.656857,0.4714152,-0.16297616,0.648054,0.54035158,-0.2421203,0.686611,0.51922401,-0.19440246,0.665025,0.50694416,-0.16635045,0.652433,0.49806848,-0.14641327,0.643439,0.56083277,-0.24598567,0.688096,0.5480288,-0.1987293,0.675342,0.54185322,-0.17387279,0.668816,0.5389944,-0.15377425,0.667167,0.58719625,-0.2566932,0.691689,0.57940991,-0.21366676,0.6743,0.57584692,-0.1996395,0.666311,0.572758,-0.18706851,0.659261
0.56658933,-0.34901802,0.717423,0.55279008,-0.29798734,0.698203,0.54207608,-0.33248056,0.711327,0.50696549,-0.30648543,0.695067,0.47383622,-0.28392993,0.684863,0.46225998,-0.26619913,0.684496,0.5113515,-0.24531518,0.676137,0.48633856,-0.20400916,0.652683,0.47381142,-0.18326278,0.640956,0.46241012,-0.16434407,0.630295,0.53481518,-0.24576384,0.676361,0.50896542,-0.19698361,0.650253,0.49769999,-0.16995175,0.639905,0.49017634,-0.14731802,0.633182,0.55521998,-0.24921682,0.677767,0.53895789,-0.20183619,0.661011,0.53063563,-0.17754969,0.652439,0.523068,-0.15544278,0.644646,0.58197053,-0.25954787,0.681894,0.57082686,-0.22027963,0.660229,0.56573019,-0.20214996,0.650275,0.56057134,-0.18453378,0.642729
0.56474115,-0.35191767,0.715948,0.54593774,-0.30079767,0.692715,0.54033406,-0.33187213,0.70931,0.50227203,-0.30526728,0.692418,0.46904802,-0.2828487,0.68236,0.45880287,-0.26342136,0.681547,0.50341994,-0.24253026,0.666923,0.47928832,-0.20088495,0.64431,0.46695849,-0.18011195,0.633003,0.45573674,-0.16117064,0.622724,0.52625452,-0.24382877,0.666314,0.50084473,-0.19646969,0.636621,0.48621819,-0.16893518,0.619548,0.47585566,-0.15018898,0.607353,0.54612309,-0.24800365,0.667287,0.529123,-0.20034469,0.647016,0.52042434,-0.17592801,0.636644,0.51251711,-0.15371079,0.627216,0.57263665,-0.25738244,0.671406,0.56092088,-0.22248517,0.646504,0.55575241,-0.20550208,0.635063,0.55121225,-0.19046169,0.624968
0.56393609,-0.35143474,0.71401,0.54529203,-0.30503571,0.686265,0.53797654,-0.33423426,0.705903,0.49988705,-0.31223259,0.685184,0.46557627,-0.28881084,0.671068,0.45143117,-0.27018583,0.667143,0.49620462,-0.24911339,0.655246,0.46835703,-0.20707147,0.629111,0.45443666,-0.1860628,0.616044,0.44178299,-0.16697135,0.604164,0.51915468,-0.24958672,0.654736,0.49342337,-0.20227531,0.62617,0.47841457,-0.17467674,0.609508,0.46769273,-0.15496263,0.597605,0.53948552,-0.25305815,0.656078,0.51675884,-0.20618684,0.630758,0.50513073,-0.18218963,0.617804,0.4945595,-0.1603635,0.606028,0.56687074,-0.26340024,0.661211,0.55093122,-0.22657148,0.632861,0.54361865,-0.20961566,0.619835,0.5371733,-0.19463518,0.608342
0.56140548,-0.35495404,0.705677,0.54177101,-0.31047593,0.674467,0.53838012,-0.34520662,0.696583,0.49833902,-0.31963745,0.674674,0.46270272,-0.29627401,0.659491,0.44462405,-0.27711382,0.651077,0.48759407,-0.25521891,0.639607,0.45920604,-0.2137275,0.615216,0.44500652,-0.19296292,0.603021,0.43209371,-0.17407391,0.591934,0.51045541,-0.254715,0.639001,0.48236628,-0.20876174,0.609443,0.46597561,-0.18191397,0.592201,0.45426506,-0.16271608,0.579885,0.53101886,-0.257395,0.640485,0.50566844,-0.21168603,0.613704,0.49269418,-0.18825365,0.600002,0.48089703,-0.16692181,0.587546,0.5593017,-0.2668172,0.646229,0.53864484,-0.23500937,0.615044,0.52917158,-0.22033959,0.600715,0.52082464,-0.20736421,0.588073
0.56869228,-0.3622748,0.696264,0.54354583,-0.31881943,0.662781,0.54524018,-0.35248621,0.688166,0.50427052,-0.33080363,0.668009,0.46830079,-0.30927172,0.653919,0.44880018,-0.2906011,0.644682,0.48572816,-0.26714801,0.627379,0.45218677,-0.22815172,0.600043,0.43541156,-0.20864359,0.586375,0.42015882,-0.19090274,0.57395,0.50695676,-0.26554363,0.624733,0.47397395,-0.22164881,0.592919,0.45472577,-0.19601118,0.57436,0.4409736,-0.17768264,0.561104,0.52646911,-0.26718504,0.624682,0.49628604,-0.22338112,0.595162,0.4808367,-0.20093903,0.580059,0.46678721,-0.18051222,0.566329,0.55406438,-0.27508869,0.62887,0.52875775,-0.24660354,0.595911,0.51714096,-0.23347717,0.580768,0.50689636,-0.22187222,0.567406
0.56443014,-0.36765328,0.685851,0.53214452,-0.32799962,0.6507,0.53534437,-0.35357324,0.675073,0.48771879,-0.34061015,0.655464,0.45131729,-0.32194049,0.642253,0.43249687,-0.30320264,0.634484,0.47541683,-0.27617769,0.61079,0.44216027,-0.23597842,0.58809,0.42554349,-0.21590084,0.57674,0.41044458,-0.19766228,0.566422,0.49866176,-0.27529961,0.610754,0.46799448,-0.22994012,0.57906,0.45010554,-0.20348177,0.560572,0.43732761,-0.18458345,0.547366,0.51961621,-0.27750801,0.612956,0.49094996,-0.23330307,0.581746,0.47628273,-0.21067775,0.565778,0.46294882,-0.1901036,0.551262,0.54854237,-0.28601871,0.620064,0.52472276,-0.25525546,0.586163,0.51379832,-0.24125192,0.570586,0.5041691,-0.22893777,0.556843
