Wrist_x,Wrist_y,Wrist_z,Palm_x,Palm_y,Palm_z,thumb_base_x,thumb_base_y,thumb_base_z,thumb_first_joint_x,thumb_first_joint_y,thumb_first_joint_z,thumb_second_joint_x,thumb_second_joint_y,thumb_second_joint_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_base_x,index_base_y,index_base_z,index_first_joint_x,index_first_joint_y,index_first_joint_z,index_second_joint_x,index_second_joint_y,index_second_joint_z,index_tip_x,index_tip_y,index_tip_z,middle_base_x,middle_base_y,middle_base_z,middle_first_joint_x,middle_first_joint_y,middle_first_joint_z,middle_second_joint_x,middle_second_joint_y,middle_second_joint_z,middle_tip_x,middle_tip_y,middle_tip_z,ring_base_x,ring_base_y,ring_base_z,ring_first_joint_x,ring_first_joint_y,ring_first_joint_z,ring_second_joint_x,ring_second_joint_y,ring_second_joint_z,ring_tip_x,ring_tip_y,ring_tip_z,pinky_base_x,pinky_base_y,pinky_base_z,pinky_first_joint_x,pinky_first_joint_y,pinky_first_joint_z,pinky_second_joint_x,pinky_second_joint_y,pinky_second_joint_z,pinky_tip_x,pinky_tip_y,pinky_tip_z,
0.49438571,-0.43505034,0.56961,0.48654468,-0.38896794,0.559995,0.47109601,-0.42012021,0.565914,0.43969491,-0.38980059,0.553618,0.40905628,-0.35784751,0.541555,0.39706426,-0.33693264,0.544499,0.44954332,-0.33046422,0.547481,0.45290287,-0.29472497,0.55053,0.45445669,-0.27731486,0.552054,0.45598789,-0.26296166,0.55344,0.47668338,-0.33468674,0.548341,0.46203196,-0.28471996,0.531875,0.4553441,-0.27532536,0.522271,0.45074358,-0.27536578,0.51541,0.49838106,-0.33959519,0.54973,0.49027251,-0.29172724,0.533967,0.48498735,-0.29144579,0.525903,0.47677292,-0.30448434,0.518571,0.5259591,-0.35221402,0.552732,0.51141672,-0.31294823,0.53787,0.50741445,-0.31715453,0.531041,0.50311556,-0.32742239,0.525016
0.49801898,-0.44112833,0.571985,0.48697811,-0.39289603,0.560529,0.47208015,-0.42245074,0.566592,0.43826496,-0.39182658,0.553058,0.40430723,-0.36241759,0.53921,0.39456323,-0.33933617,0.538758,0.44735752,-0.33309558,0.544418,0.44521315,-0.29859909,0.546135,0.44560495,-0.28093156,0.546993,0.44973625,-0.26560057,0.547773,0.47374958,-0.33512484,0.546642,0.45819862,-0.28462411,0.528291,0.45201083,-0.28530546,0.517586,0.44703814,-0.29613601,0.50994,0.496493,-0.34025931,0.549286,0.48836619,-0.29243185,0.531769,0.48314433,-0.29742139,0.522807,0.47372058,-0.30604859,0.51466,0.52573325,-0.35329935,0.554045,0.51163103,-0.31391798,0.537516,0.50744173,-0.31461675,0.529921,0.50249487,-0.31177217,0.52322
0.49965732,-0.44488551,0.573892,0.48893971,-0.40103172,0.562446,0.47286927,-0.42873717,0.566914,0.43485568,-0.3951507,0.550079,0.40214995,-0.36281272,0.536012,0.38901129,-0.34124817,0.532935,0.44884091,-0.34042133,0.544422,0.44116244,-0.30196994,0.542193,0.44249688,-0.2873955,0.541078,0.44428042,-0.27473342,0.540065,0.47574188,-0.34374434,0.548573,0.45886516,-0.29371314,0.530011,0.45691197,-0.28103622,0.519183,0.45612806,-0.28880069,0.511449,0.49861839,-0.34995533,0.5528,0.48877859,-0.3057781,0.534585,0.4883097,-0.30801596,0.525266,0.48476029,-0.31998876,0.516793,0.52765844,-0.36425401,0.559455,0.51851383,-0.36658798,0.542355,0.51202926,-0.37584322,0.534498,0.5164675,-0.38189775,0.541309
0.50737087,-0.45682871,0.58159,0.49270948,-0.40907352,0.565626,0.47803204,-0.43741473,0.571411,0.43430955,-0.40251849,0.546112,0.39872873,-0.36932359,0.529502,0.38465213,-0.3489183,0.527177,0.44561404,-0.340129,0.539944,0.43910248,-0.30259035,0.538605,0.43985212,-0.28733279,0.537935,0.44097018,-0.27371655,0.537327,0.47419417,-0.34459072,0.546276,0.46018779,-0.30314454,0.523423,0.45796689,-0.30835364,0.510092,0.45281266,-0.31965152,0.50057,0.49892167,-0.35194586,0.552618,0.4953717,-0.31158436,0.530455,0.49027103,-0.31567351,0.519115,0.48050702,-0.32648634,0.508807,0.53105098,-0.36808968,0.562435,0.51829886,-0.36770026,0.541648,0.5103499,-0.37644525,0.532097,0.51442932,-0.38968934,0.537176
0.50952429,-0.46226106,0.582532,0.49451575,-0.41243487,0.564877,0.47837763,-0.44142011,0.570038,0.43360448,-0.40128173,0.542716,0.39844326,-0.3676536,0.525747,0.38381881,-0.34616157,0.521967,0.44419392,-0.34043087,0.534975,0.43685685,-0.30418989,0.534461,0.43645491,-0.28810156,0.534205,0.43725013,-0.27267196,0.533971,0.47391681,-0.34632158,0.543478,0.46601745,-0.30588077,0.519009,0.46394382,-0.31427541,0.504735,0.45734089,-0.32489994,0.494539,0.49975996,-0.354935,0.551726,0.50220214,-0.32466196,0.528703,0.50214626,-0.31983491,0.516923,0.49288467,-0.33020339,0.506215,0.53355675,-0.37277912,0.564061,0.52082592,-0.37035535,0.541673,0.51159213,-0.37926878,0.531387,0.51326739,-0.39096117,0.535425
0.51001693,-0.46189977,0.580367,0.49538107,-0.41133358,0.563178,0.47937345,-0.44318871,0.566815,0.43914152,-0.40431005,0.540644,0.40139369,-0.36964368,0.51918,0.38589202,-0.34631865,0.511073,0.4425549,-0.33979467,0.532379,0.43267083,-0.30479723,0.530281,0.43040153,-0.28839641,0.529232,0.42881887,-0.27346211,0.528279,0.4733074,-0.34581965,0.542342,0.46441476,-0.3053578,0.518259,0.4627763,-0.31397591,0.50421,0.45670202,-0.32464277,0.494175,0.49952728,-0.35320635,0.551757,0.50087081,-0.32365949,0.528552,0.50057192,-0.3193237,0.516679,0.49179904,-0.32998066,0.505886,0.53471566,-0.36996639,0.565426,0.52485786,-0.36647448,0.543099,0.51173167,-0.37619284,0.532841,0.51345838,-0.38687279,0.536628
0.51053018,-0.46533331,0.579297,0.49442934,-0.4119468,0.561686,0.47802458,-0.44307951,0.564343,0.43345889,-0.40616388,0.53346,0.39288308,-0.37221949,0.512369,0.37476734,-0.35294508,0.508981,0.44135901,-0.33992208,0.528837,0.43003276,-0.30618792,0.526726,0.42758645,-0.29019783,0.525671,0.42643986,-0.27611885,0.524711,0.47287845,-0.34699102,0.540341,0.46663769,-0.31258526,0.515904,0.46446507,-0.32288787,0.501649,0.45787741,-0.33325074,0.491467,0.50051526,-0.35826346,0.551054,0.49967108,-0.33240123,0.526561,0.49955984,-0.32889827,0.51403,0.49167683,-0.33958474,0.502638,0.5362799,-0.37815103,0.566336,0.52521002,-0.37409513,0.543506,0.51303333,-0.38129725,0.533017,0.5139019,-0.39613447,0.536176
0.5009336,-0.45618405,0.562195,0.49836322,-0.40786581,0.556766,0.47209471,-0.43576197,0.55229,0.43884631,-0.40308129,0.529182,0.40299016,-0.37573202,0.511292,0.38380732,-0.35551728,0.5053,0.45818679,-0.3462245,0.540215,0.44398309,-0.30987541,0.532281,0.43460603,-0.2927458,0.528836,0.4308087,-0.2730149,0.527301,0.48995011,-0.35224161,0.550186,0.4956338,-0.3426326,0.536907,0.48857086,-0.3631316,0.529162,0.4912454,-0.377742,0.53929,0.5171148,-0.3604458,0.558773,0.51734933,-0.33887032,0.543413,0.52156151,-0.34149049,0.535554,0.51866943,-0.35667317,0.529346,0.55161621,-0.3768082,0.569815,0.54721383,-0.37644056,0.555823,0.54193428,-0.3875984,0.549394,0.54986418,-0.40633526,0.556491
0.4957416,-0.44918015,0.55773,0.49747368,-0.40573075,0.554591,0.47180214,-0.43371742,0.550016,0.43962534,-0.40428408,0.52996,0.40325278,-0.37810083,0.51174,0.38412546,-0.3573496,0.5035,0.45954915,-0.34643156,0.542611,0.44275454,-0.30800233,0.529443,0.44131071,-0.29320304,0.531283,0.43851503,-0.28035968,0.533041,0.48972693,-0.35136921,0.550787,0.49788534,-0.34439565,0.539736,0.49239632,-0.36592388,0.533289,0.49605597,-0.38157539,0.544573,0.51533318,-0.35856995,0.557735,0.51932555,-0.34011112,0.544932,0.5245438,-0.34290522,0.538381,0.52347715,-0.359479,0.534003,0.54754781,-0.3734524,0.566495,0.54551452,-0.37348783,0.554532,0.54154508,-0.38546302,0.549036,0.55073174,-0.40499398,0.557145
0.50295984,-0.44687019,0.551025,0.49706144,-0.4024288,0.549584,0.47458293,-0.42875212,0.543095,0.44365044,-0.4007994,0.523052,0.40969283,-0.37526378,0.506247,0.39240056,-0.35380006,0.497177,0.45631171,-0.3447816,0.53876,0.44290532,-0.30868123,0.526574,0.44380475,-0.29696117,0.52702,0.44336925,-0.28172559,0.530555,0.48718555,-0.34965224,0.547838,0.49669152,-0.3434307,0.538391,0.49690053,-0.3651243,0.53288,0.50294539,-0.38540529,0.54439,0.51339355,-0.35670153,0.555408,0.52052836,-0.34161678,0.543814,0.52568908,-0.34344116,0.537882,0.52560427,-0.36051583,0.534057,0.54632344,-0.37122521,0.564676,0.54598145,-0.37044153,0.553823,0.5437619,-0.38269288,0.548836,0.55424625,-0.40221512,0.55709
